 # THETA1, THETA2.
  0.29946372554455009      -0.35681943757027590     
  0.29575087923395255      -0.38557577461769127     
  0.29175221005219626      -0.41397039279480125     
  0.28747147137805651      -0.44197618492041968     
  0.28291268635378786      -0.46956631705870550     
  0.27808014503688239      -0.49671425198562069     
  0.27297840131407541      -0.52339377327161751     
  0.26761226957145001      -0.54957900997369857     
  0.26198682111460142      -0.57524446192174272     
  0.25610738033301517      -0.60036502557560967     
  0.24997952060308926      -0.62491602042109617     
  0.24360905992459325      -0.64887321586439228     
  0.23700205628580140      -0.67221285857634572     
  0.23016480275306633      -0.69491170022966142     
  0.22310382228120818      -0.71694702556422263     
  0.21582586224178188      -0.73829668070809007     
  0.20833788866704639      -0.75893910167449352     
  0.20064708020829203      -0.77885334294835085     
  0.19276082180807938      -0.79801910606960669     
  0.18468669808689989      -0.81641676811504083     
  0.17643248644577855      -0.83402740997522462     
  0.16800614988739540      -0.85083284431906370     
  0.15941582955939729      -0.86681564313490844     
  0.15066983702469722      -0.88195916473459379     
  0.14177664626470540      -0.89624758010502614     
  0.13274488542259669      -0.90966589849110358     
  0.12358332829488332      -0.92219999209386339     
  0.11430088558071942      -0.93383661976881294     
  0.10490659589950706      -0.94456344961142591     
   9.5409616588490898E-002 -0.95436908031977419     
   8.5819214293111568E-002 -0.96324306122820402     
   7.6144755363926814E-002 -0.97117591091083133     
   6.6395696074894942E-002 -0.97815913425939305     
   5.6581572678738951E-002 -0.98418523794660884     
   4.6711991315962764E-002 -0.98924774419362660     
   3.6796617794866419E-002 -0.99334120276828708     
   2.6845167260597023E-002 -0.99646120114977599     
   1.6867393771870898E-002 -0.99860437280466130     
   6.8730798045037959E-003 -0.99976840352925478     
  -3.1279742987141996E-003 -0.99995203582359604     
  -1.3125960911968127E-002 -0.99915507127304171     
  -2.3111075724175034E-002 -0.99737837092435655     
  -3.3073528330455258E-002 -0.99462385365423311     
  -4.3003552797259696E-002 -0.99089449253922335     
  -5.2891418181239727E-002 -0.98619430924703233     
  -6.2727438982200345E-002 -0.98052836647990715     
  -7.2501985510837863E-002 -0.97390275851134722     
  -8.2205494152427283E-002 -0.96632459986747032     
  -9.1828477508187276E-002 -0.95780201221399974     
 -0.10136153439670728      -0.94834410951890413     
 -0.11079535969856535      -0.93796098156914354     
 -0.12012075402809015      -0.92666367592767951     
 -0.12932863321711893      -0.91446417842383232     
 -0.13841003759656678      -0.90137539227615471     
 -0.14735614106264203      -0.88741111595219857     
 -0.15615825991561075      -0.87258601987384032     
 -0.16480786146011883      -0.85691562208017524     
 -0.17329657235721427      -0.84041626296237937     
 -0.18161618671936641      -0.82310507918636000     
 -0.18975867394094145      -0.80499997691947889     
 -0.19771618625775600      -0.78611960447715024     
 -0.20548106603048447      -0.76648332450371004     
 -0.21304585274783019      -0.74611118579965663     
 -0.22040328974647760      -0.72502389490421315     
 -0.22754633064591448      -0.70324278753821046     
 -0.23446814549724182      -0.68078980000758405     
 -0.24116212664606615      -0.65768744066238027     
 -0.24762189431048942      -0.63395876150014085     
 -0.25384130187606896      -0.60962732999594782     
 -0.25981444091040840      -0.58471720123433513     
 -0.26553564590075568      -0.55925289041077808     
 -0.27099949871862394      -0.53325934576263845     
 -0.27620083281600843      -0.50676192198134495     
 -0.28113473715825082      -0.47978635414929777     
 -0.28579655989899438      -0.45235873223658418     
 -0.29018191180298253      -0.42450547618415047     
 -0.29428666942267739      -0.39625331159166383     
 -0.29810697803481578      -0.36762924601999153     
 -0.30163925434307720      -0.33866054591008660     
 -0.30488018895301749      -0.30937471411216594     
 -0.30782674862532050      -0.27979946801145800     
 -0.31047617831324664      -0.24996271822954005     
 -0.31282600298991131      -0.21989254787343315     
 -0.31487402927071528      -0.18961719229822493     
 -0.31661834683587581      -0.15916501934309119     
 -0.31805732965757716      -0.12856450999522639     
 -0.31918963703578035       -9.7844239431408991E-002
 -0.32001421444620531       -6.7032858382748722E-002
 -0.32053029420343532       -3.6159074764619756E-002
 -0.32073739594149769       -5.2516355108959342E-003
 -0.32063532691365321        2.5660691450606895E-002
 -0.32022418211248554        5.6549135146099161E-002
 -0.31950434421073121        8.7384939492637800E-002
 -0.31847648332263279       0.11813938128935957     
 -0.31714155658494403       0.14878378832810363     
 -0.31550080755607074       0.17928955768711369     
 -0.31355576543120178       0.20962817426953123     
 -0.31130824407068014       0.23977122964573175     
 -0.30876034083828718       0.26969044125523289     
 -0.30591443524557549       0.29935767201993790     
 -0.30277318739788844       0.32874495041589602     
 -0.29933953623725762       0.35782449104559244     
 -0.29561669757697662       0.38656871574705959     
 -0.29160816192231642       0.41495027526986966     
 -0.28731769207157920       0.44294207154136289     
 -0.28274932049148915       0.47051728053934322     
 -0.27790734646079235       0.49764937577997609     
 -0.27279633297588962       0.52431215242181350     
 -0.26742110341235609       0.55047975197880672     
 -0.26178673793631352       0.57612668762690955     
 -0.25589856965981789       0.60122787008049194     
 -0.24976218053470367       0.62575863400634479     
 -0.24338339697969100       0.64969476493463185     
 -0.23676828523601104       0.67301252661780864     
 -0.22992314644733483       0.69568868878035661     
 -0.22285451146040391       0.71770055519424736     
 -0.21556913534344990       0.73902599200743424     
 -0.20807399162025525       0.75964345624544305     
 -0.20037626621854104       0.77953202439936997     
 -0.19248335113226783       0.79867142100737187     
 -0.18440283779839359       0.81704204713111583     
 -0.17614251018964550       0.83462500862370548     
 -0.16771033762591947       0.85140214408138848     
 -0.15911446730801773       0.86735605236792246     
 -0.15036321657856103       0.88247011959788468     
 -0.14146506491606003       0.89672854546349845     
 -0.13242864566929105       0.91011636878875146     
 -0.12326273754028499       0.92261949219471995     
 -0.11397625582539664       0.93422470576110916     
 -0.10457824342506281       0.94491970957108018     
  -9.5077861633975039E-002  0.95469313502945419     
  -8.5484380724473730E-002  0.96353456484835664     
  -7.5807170337007915E-002  0.97143455159926106     
  -6.6055689692488512E-002  0.97838463473618609     
  -5.6239477642284194E-002  0.98437735600144427     
  -4.6368142572459629E-002  0.98940627313278806     
  -3.6451352179628430E-002  0.99346597179898355     
  -2.6498823136479957E-002  0.99655207569969895     
  -1.6520310665634454E-002  0.99866125477504364     
  -6.5255980409790852E-003  0.99979123148004945     
   3.4755139639665346E-003  0.99994078508975837     
   1.3473217660816082E-002  0.99910975401127711     
   2.3457709044192077E-002  0.99729903609007509     
   3.3419198382617588E-002  0.99451058690883876     
   4.3347920782368855E-002  0.99074741608824746     
   5.3234146704382534E-002  0.98601358160999997     
   6.3068192414568847E-002  0.98031418219319533     
   7.2840430348246429E-002  0.97365534776565144     
   8.2541299369881874E-002  0.96604422808183921     
   9.2161314909883219E-002  0.95748897954872358     
  0.10169107896085634       0.94799875032984582     
  0.11112128991648013       0.93758366380638103     
  0.12044275223698396       0.92625480048158348     
  0.12964638592611180       0.91402417842192718     
  0.13872323580542251       0.90090473233430868     
  0.14766448057279796       0.88691029138385247     
  0.15646144163309955       0.87205555586111627     
  0.16510559169002029       0.85635607281080683     
  0.17358856308931570       0.83982821073646940     
  0.18190215590474970       0.82248913349700425     
  0.19003834575925579       0.80435677351129420     
  0.19798929137497559       0.78544980438671075     
  0.20574734184699001       0.76578761308583032     
  0.21330504363669220       0.74539027174336547     
  0.22065514728185731       0.72427850924213788     
  0.22779061382153495       0.70247368265293997     
  0.23470462093491612       0.67999774863840223     
  0.24139056879430298       0.65687323491556271     
  0.24784208563322735       0.63312321186578768     
  0.25405303303161875       0.60877126437408768     
  0.26001751092070913       0.58384146397278058     
  0.26572986231107437       0.55835834135694662     
  0.27118467774784805       0.53234685933127579     
  0.27637679949769989       0.50583238623980142     
  0.28130132547264408       0.47884066992171859     
  0.28595361289613425       0.45139781222808123     
  0.29032928171720573       0.42353024412572959     
  0.29442421777864886       0.39526470140639131     
  0.29823457574533357       0.36662820101059729     
  0.30175678179886084       0.33764801796792276     
  0.30498753610469204       0.30835166294716937     
  0.30792381505780420       0.27876686040250725     
  0.31056287331274218       0.24892152729435219     
  0.31290224560369129       0.21884375235691536     
  0.31493974835988053       0.18856177587798256     
  0.31667348112125093       0.15810396995059775     
  0.31810182775889245       0.12749881915098571     
  0.31922345750427061        9.6774901592283413E-002
  0.32003732579073813        6.5960870299493934E-002
  0.32054267491026051        3.5085434847554851E-002
  0.32073903448768920        4.1773432015494941E-003
  0.32062622177429151       -2.6734636304098766E-002
  0.32020434176160723       -5.7621732912107169E-002
  0.31947378711604935       -8.8455191379946521E-002
  0.31843523793400830      -0.11920628997413900     
  0.31708966131656657      -0.14984635858618409     
  0.31543831076228462      -0.18034679703374579     
  0.31348272537589167      -0.21067909360873135     
  0.31122472889010999      -0.24081484393120919     
  0.30866642849726744      -0.27072577016476768     
  0.30581021348681459      -0.30038374064492901     
  0.30265875368436884      -0.32976078996763020     
  0.29921499768746201      -0.35882913957959339     
  0.29548217089277701      -0.38756121890667006     
  0.29146377330932860      -0.41592968704999228     
  0.28716357715177715      -0.44390745507304630     
  0.28258562420786770      -0.47146770889564432     
  0.27773422297386430      -0.49858393280326319     
  0.27261394555180246      -0.52522993357239900     
  0.26722962430241631      -0.55137986520451365     
  0.26158634824771215      -0.57700825425288671     
  0.25568945921735858      -0.60209002571829928     
  0.24954454773334619      -0.62660052948103839     
  0.24315744862773780      -0.65051556722828507     
  0.23653423638878049      -0.67381141982761905     
  0.22968122023118542      -0.69646487508920851     
  0.22260493888699631      -0.71845325585133024     
  0.21531215511415883      -0.73975444831625692     
  0.20780984992067117      -0.76034693055634173     
  0.20010521650303198      -0.78020980110338300     
  0.19220565389860350      -0.79932280752814799     
  0.18411876035246902      -0.81766637491133753     
  0.17585232640037676      -0.83522163410235206     
  0.16741432767042200      -0.85197044965803048     
  0.15881291740721618      -0.86789544735013380     
  0.15005641872341932      -0.88298004112778472     
  0.14115331658466046      -0.89720845941939364     
  0.13211224953503145      -0.91056577065783451     
  0.12294200117150378      -0.92303790791280682     
  0.11365149137677531      -0.93461169251544940     
  0.10424976732119479      -0.94527485656236476     
   9.4745994245528015E-002 -0.95501606418926777     
   8.5149446037409426E-002 -0.96382493150847526     
   7.5469495615358498E-002 -0.97169204510938401     
   6.5715605135221747E-002 -0.97860897902690624     
   5.5897316034820378E-002 -0.98456831008950729     
   4.6024238933431605E-002 -0.98956363156596350     
   3.6106043403501112E-002 -0.99358956503816798     
   2.6152447632668246E-002 -0.99664177043618973     
   1.6173207994777318E-002 -0.99871695418126005     
   6.1781085490430453E-003 -0.99981287539233166     
  -3.8230495130693164E-003 -0.99992835012224224     
  -1.3820458453401801E-002 -0.99906325360021864     
  -2.3804314585073691E-002 -0.99721852046837989     
  -3.3764828862769401E-002 -0.99439614301093704     
  -4.3692237445292437E-002 -0.99059916738583820     
  -5.3576812210486172E-002 -0.98583168787956599     
  -6.3408871202883757E-002 -0.98009883921655949     
  -7.3178788994817362E-002 -0.97340678696520389     
  -8.2877006942187831E-002 -0.96576271609240771     
  -9.2494043316665511E-002 -0.95717481772838187     
 -0.10202050329675547      -0.94765227421225939     
 -0.11144708880091070      -0.93720524249756942     
 -0.12076460814670686      -0.92584483600422995     
 -0.12996398552099531      -0.91358310501059248     
 -0.13903627024691873      -0.90043301568510004     
 -0.14797264583469733      -0.88640842786226226     
 -0.15676443880416399      -0.87152407167187662     
 -0.16540312726813486      -0.85579552313370377     
 -0.17388034926683804      -0.83923917883212451     
 -0.18218791084477734      -0.82187222978666330     
 -0.19031779386257131      -0.80371263463465947     
 -0.19826216353747053      -0.78477909224181963     
 -0.20601337570740771      -0.76509101385491651     
 -0.21356398381456887      -0.74466849490854237     
 -0.22090674560557857      -0.72353228659461899     
 -0.22803462954646125      -0.70170376729935879     
 -0.23494082095156574      -0.67920491400761729     
 -0.24161872782661359      -0.65605827376913295     
 -0.24806198642694838      -0.63228693531508318     
 -0.25426446653291523      -0.60791450090676158     
 -0.26022027644508361      -0.58296505849107427     
 -0.26592376770273674      -0.55746315423003268     
 -0.27136953952968429      -0.53143376546356513     
 -0.27655244301200804      -0.50490227415685585     
 -0.28146758501282138      -0.47789444087511929     
 -0.28611033182951040      -0.45043637932031022     
 -0.29047631259922757      -0.42255453145582883     
 -0.29456142245862699      -0.39427564323687264     
 -0.29836182546396506      -0.36562674095579067     
 -0.30187395727774280      -0.33663510820367182     
 -0.30509452762803846      -0.30732826344151437     
 -0.30802052254657308      -0.27773393816673697     
 -0.31064920639137322      -0.24788005565356142     
 -0.31297812365964434      -0.21779471023897576     
 -0.31500510059615272      -0.18750614711962094     
 -0.31672824660203674      -0.15704274261908144     
 -0.31814595544853436      -0.12643298487973881     
 -0.31925690629963149       -9.5705454928603315E-002
 -0.32006006454710639       -6.4888808062404102E-002
 -0.32055468246087959       -3.4011755493719285E-002
 -0.32074029965698081       -3.1030461970867635E-003
 -0.32061674338482132        2.7808551108127667E-002
 -0.32018412863481827        5.8694265902802453E-002
 -0.31944285806676531        8.9525343806545143E-002
 -0.31839362175868741       0.12027306457513322     
 -0.31703739677526266       0.15090876022182029     
 -0.31537544655425098       0.18140383332608284     
 -0.31340932010874101       0.21172977559135578     
 -0.31114085104242389       0.24185818671059922     
 -0.30857215637452906       0.27176079359517019     
 -0.30570563517052052       0.30140947001846408     
 -0.30254396697415981       0.33077625672116628     
 -0.29909011003609720       0.35983338201974702     
 -0.29534729933376486       0.38855328295407393     
 -0.29131904437701572       0.41690862700375075     
 -0.28700912679368984       0.44487233439605506     
 -0.28242159768909464       0.47241760102119640     
 -0.27756077477326591       0.49951792196309691     
 -0.27243123924983270       0.52614711564606642     
 -0.26703783246034463       0.55227934858966388     
 -0.26138565227803945       0.57788916075576868     
 -0.25548004924522927       0.60295149146349603     
 -0.24932662244876955       0.62744170583915071     
 -0.24293121512844626       0.65133562175999205     
 -0.23629991001356970       0.67460953724225547     
 -0.22943902438360114       0.69724025821571922     
 -0.22235510484925530       0.71920512661919045     
 -0.21505492185121733       0.74048204874369283     
 -0.20754546387438144       0.76104952374294021     
 -0.19983393137635852       0.78088667222395514     
 -0.19192773042990235       0.79997326482450604     
 -0.18383446607986842       0.81828975067846277     
 -0.17556193541633311       0.83581728566527214     
 -0.16711812036656298       0.85253776033559303     
 -0.15851118020962127       0.86843382740176045     
 -0.14974944381852778       0.88348892867921580     
 -0.14084140163603695       0.89768732136339169     
 -0.13179569739125996       0.91101410352580536     
 -0.12262111956552085       0.92345523871331936     
 -0.11332659261699357       0.93499757953569218     
 -0.10392116797480701       0.94562889012866791     
  -9.4414014814420216E-002  0.95533786738294102     
  -8.4814410627148187E-002  0.96411416083337032     
  -7.5131731597752799E-002  0.97194839110777542     
  -6.5375442804992676E-002  0.97883216684050400     
  -5.5555088260942721E-002  0.98475809996266084     
  -4.5680280805739458E-002  0.98971981928838992     
  -3.5760691875174923E-002  0.99371198232483493     
  -2.5806041159242760E-002  0.99673028524230334     
  -1.5826086170328855E-002  0.99877147095064656     
  -5.8306117402298283E-003  0.99983333523785622     
   4.1705805344282691E-003  0.99991473093727501     
   1.4167682878515673E-002  0.99901557010053543     
   2.4150891936438979E-002  0.99713682416426663     
   3.4110419361801009E-002  0.99428052210965190     
   4.4036502378632020E-002  0.99044974662496732     
   5.3919414294300354E-002  0.98564862829218780     
   6.3749474944475776E-002  0.97988233782950185     
   7.3517061050890398E-002  0.97315707643203486     
   8.3212616473116480E-002  0.96548006426314315     
   9.2826662336153262E-002  0.95685952715821687     
  0.10234980701628082       0.94730468161193337     
  0.11177275596839194       0.93682571812825144     
  0.12108632137884585       0.92543378302006463     
  0.13028143162879324       0.91314095875227064     
  0.13934914055389128       0.89996024292801069     
  0.14828063648735346       0.88590552602294648     
  0.15706725107435021       0.87099156797663269     
  0.16570046784688611       0.85523397375328980     
  0.17417193054941599       0.83864916798656919     
  0.18247345120661748       0.82125436882422398     
  0.19059701792590047       0.80306756108896393     
  0.19853480242839677       0.78410746887119198     
  0.20627916730332432       0.76439352766782065     
  0.21382267298175320       0.74394585617897946     
  0.22115808442690393       0.72278522787118837     
  0.22827837753917699       0.70093304241153909     
  0.23517674527513474       0.67841129707264658     
  0.24184660348062992       0.65524255820266641     
  0.24828159643918807       0.63144993284858464     
  0.25447560213760162       0.60705704061434707     
  0.26042273725147502       0.58208798582826959     
  0.26611736185416701       0.55656733008664017     
  0.27155408385320778       0.53052006523255701     
  0.27672776315881814       0.50397158682092436     
  0.28163351558962629       0.47694766811222444     
  0.28626671652106261       0.44947443462927267     
  0.29062300428221172       0.42157833930272087     
  0.29469828330711700       0.39328613822267150     
  0.29848872704666513       0.36462486700547170     
  0.30199078064722645       0.33562181777664118     
  0.30520116340219794       0.30630451676301163     
  0.30811687098248663       0.27670070247958034     
  0.31073517745178952       0.24683830448936497     
  0.31305363707227396       0.21674542270773778     
  0.31507008590594432       0.18645030721637079     
  0.31678264321660138       0.15598133854607812     
  0.31818971267686585       0.12536700838253920     
  0.31928998338425213        9.4635900644164592E-002
  0.32008243068974912        6.3816672877252054E-002
  0.32056631684179715        3.2938037910104453E-002
  0.32074119144795121        2.0287457049637646E-003
  0.32060689175589646       -2.8882434655525167E-002
  0.32016354275484071       -5.9766732912057405E-002
  0.31941155709765529       -9.0595395568103920E-002
  0.31835163484347861      -0.12133970389057389     
  0.31698476301984380      -0.15197099203657805     
  0.31531221500274703      -0.18246066536980926     
  0.31333554971244759      -0.21278021902800601     
  0.31105661062218692      -0.24290125680023514     
  0.30847752457644290      -0.27279551036933880     
  0.30560070041480014      -0.30243485897085987     
  0.30242882739702570      -0.33179134951511480     
  0.29896487342449785      -0.36083721721385614     
  0.29521208305274860      -0.38954490674718961     
  0.29117397528955408      -0.41788709400012736     
  0.28685434117274605      -0.44583670839140921     
  0.28225724112172590      -0.47336695581005722     
  0.27738700205654493      -0.50045134216759846     
  0.27224821427837392      -0.52706369756605154     
  0.26684572810522389      -0.55317820107368321     
  0.26118465025690030      -0.57876940609227012     
  0.25527033998337850      -0.60381226629120588     
  0.24910840493107617      -0.62828216207535470     
  0.24270469674187140      -0.65215492754513305     
  0.23606530638017351      -0.67540687789897835     
  0.22919655918389184      -0.69801483722021329     
  0.22210500963576923      -0.71995616658241024     
  0.21479743585224362      -0.74120879239978121     
  0.20728083378777359      -0.76175123494193531     
  0.19956241115340490      -0.78156263692563843     
  0.19164958104926080      -0.80062279209004472     
  0.18354995531160398      -0.81891217365631730     
  0.17527133757613444      -0.83641196256768269     
  0.16682171606025031      -0.85310407540182798     
  0.15820925606809788      -0.86897119184420746     
  0.14944229222336616      -0.88399678160832407     
  0.14052932043593139      -0.89816513068743287     
  0.13147898960961751      -0.91146136682141121     
  0.12230009309950318      -0.92387148406277975     
  0.11300155992836193      -0.93538236632705374     
  0.10359244577296212      -0.94598180981476476     
   9.4081923732066641E-002 -0.95565854419561480     
   8.4479274889049827E-002 -0.96440225244929234     
   7.4793878683080794E-002 -0.97220358926247297     
   6.5035203103800357E-002 -0.97905419788741199     
   5.5212794725332547E-002 -0.98494672537426753     
   4.5336268596315003E-002 -0.98987483609681892     
   3.5415298003396170E-002 -0.99383322349950542     
   2.5459604126324899E-002 -0.99681762000263030     
   1.5478945603343565E-002 -0.99882480501208137     
   5.4831080260832714E-003 -0.99985261098992351     
  -4.5181066164549054E-003 -0.99989992755262969     
  -1.4514890524969322E-002 -0.99896670357443951     
  -2.4497440687943697E-002 -0.99705394728426877     
  -3.4455969470654699E-002 -0.99416372435563660     
  -4.4380715175056429E-002 -0.99029915400012380     
  -5.4261952550657175E-002 -0.98546440308582584     
  -6.4090003236772941E-002 -0.97966467831301107     
  -7.3855246116917392E-002 -0.97290621648964115     
  -8.3548127566565766E-002 -0.96519627295945698     
  -9.3159171576106536E-002 -0.95654310824489119     
 -0.10267898973146360      -0.94695597297605028     
 -0.11209829103562755      -0.93644509118533492     
 -0.12140789155517029      -0.92502164205486737     
 -0.13059872387672489      -0.91269774021070527     
 -0.13966184635938439      -0.89948641466378954     
 -0.14858845217000066      -0.88540158650265488     
 -0.15736987808943748      -0.87045804544708949     
 -0.16599761307894245      -0.85467142537514396     
 -0.17446330659694034      -0.83805817893814405     
 -0.18275877665770532      -0.82063555137964972     
 -0.19087601762453332      -0.80242155367463319     
 -0.19880720773119798      -0.78343493510453799     
 -0.20654471632662408      -0.76369515538234833     
 -0.21408111083884493      -0.74322235643938095     
 -0.22140916345541170      -0.72203733398224845     
 -0.22852185751848991      -0.70016150892438167     
 -0.23541239363389935      -0.67761689879169429     
 -0.24207419549432380      -0.65442608919648382     
 -0.24850091541782901      -0.63061220546755425     
 -0.25468643960367487      -0.60619888451788684     
 -0.26062489310818676      -0.58121024702404567     
 -0.26631064454415582      -0.55567086998396031     
 -0.27173831050786595      -0.52960575971185142     
 -0.27690275973839285      -0.50304032532093534     
 -0.28179911701428467      -0.47600035273623520     
 -0.28642276679311751      -0.44851197927141145     
 -0.29076935659971287      -0.42060166879508509     
 -0.29483480016901920      -0.39229618750372452     
 -0.29861528034978735      -0.36362258030988098     
 -0.30210725177521680      -0.33460814784644738     
 -0.30530744330671628      -0.30528042407974987     
 -0.30821286025681177      -0.27566715451671842     
 -0.31082078639705063      -0.24579627498417850     
 -0.31312878575649533      -0.21569589095151454     
 -0.31513470421608092      -0.18539425736162443     
 -0.31683667090372786      -0.15491975892925769     
 -0.31823309939466610      -0.12430089086054737     
 -0.31932268872093883       -9.3566239942843507E-002
 -0.32010442419352297       -6.2744465949864617E-002
 -0.32057757803993608       -3.1864283303729590E-002
 -0.32074170985959755       -9.5444293263835002E-004
 -0.32059666689858884        2.9956285739146996E-002
 -0.32014258414481461        6.0839132733794710E-002
 -0.31937988424391295        9.1665345460369765E-002
 -0.31830927723560720       0.12240620671879604     
 -0.31693176010953705       0.15303305283215352     
 -0.31524861617896416       0.18351729197076705     
 -0.31326141427012172       0.21383042272946887     
 -0.31097200772437478       0.24394405301666408     
 -0.30838253320978842       0.27382991931041489     
 -0.30549540933816649       0.30345990633270620     
 -0.30231333508313429       0.33280606718839018     
 -0.29883928799439868       0.36184064401005933     
 -0.29507652220293312       0.39053608914430360     
 -0.29102856621151263       0.41886508690850577     
 -0.28669922046476304       0.44680057594056460     
 -0.28209255469270134       0.47431577215675563     
 -0.27721290502162793       0.50138419232539633     
 -0.27206487084619341       0.52797967825613401     
 -0.26665331145650523       0.55407642159657877     
 -0.26098334241426185       0.57964898921972519     
 -0.25506033167211073       0.60467234917721124     
 -0.24888989543071760       0.62912189718502176     
 -0.24247789372841028       0.65297348359982677     
 -0.23583042575872107       0.67620344083582695     
 -0.22895382491169375       0.69878861116383606     
 -0.22185465353544434       0.72070637482643507     
 -0.21453969741516504       0.74193467839546656     
 -0.20701595996753502       0.76245206329097093     
 -0.19929065614934563       0.78223769437397417     
 -0.19137120608005553       0.80127138851939372     
 -0.18326522837895776       0.81953364306979870     
 -0.17498053321865956       0.83700566406591270     
 -0.16652511509763951       0.85366939414563847     
 -0.15790714533574679       0.86950754000006947     
 -0.14913496429763812       0.88450359927248279     
 -0.14021707335029715       0.89864188678472057     
 -0.13116212656194370       0.91190755997469719     
 -0.12197892215080319       0.92428664342904154     
 -0.11267639369336287       0.93576605239611255     
 -0.10326360110288094       0.94633361516682146     
  -9.3749721390026436E-002  0.95597809421384738     
  -8.4144039218603986E-002  0.96468920598393360     
  -7.4455937270347758E-002  0.97245763924297846     
  -6.4694886433744409E-002  0.97927507187954710     
  -5.4870435832756810E-002  0.98513418607919134     
  -4.4992202712160582E-002  0.99002868178951775     
  -3.5069862196966457E-002  0.99395328840422803     
  -2.5113136944076020E-002  0.99690377460329793     
  -1.5131786704900495E-002  0.99887695629598550     
  -5.1355978181563088E-003  0.99987070262338007     
   4.8656273475671061E-003  0.99988393998762592     
   1.4862080981596210E-002  0.99891665408568686     
   2.4843960429280845E-002  0.99696988993645785     
   3.4801478780325371E-002  0.99404574990107430     
   4.4724875427302330E-002  0.99014738970731597     
   5.4604426574471690E-002  0.98527901249994609     
   6.4430455677301254E-002  0.97944586094956465     
   7.4193343793462985E-002  0.97265420746298947     
   8.3883539826561049E-002  0.96491134254820909     
   9.3491570644427174E-002  0.95622556139649106     
  0.10300805105449087       0.94660614875318949     
  0.11242369361949096       0.93606336215709640     
  0.12172931829763281       0.92460841363575630     
  0.13091586189220611       0.91225344995094571     
  0.13997438729665174       0.89901153149445678     
  0.14889609252209524       0.88489660993937302     
  0.15767231949543919       0.86992350475615143     
  0.16629456261721828       0.85410787870600668     
  0.17475447706955935       0.83746621242631192     
  0.18304388686574452       0.82001577822398575     
  0.19115479263403906       0.80177461319313381     
  0.19907937912960721       0.78276149177256815     
  0.20681002246949043       0.76299589785726407     
  0.21433929708675248       0.74249799657536797     
  0.22165998240099777       0.72128860583907672     
  0.22876506920353401       0.69938916777362103     
  0.23564776575647020       0.67682172012375708     
  0.24230150360600916       0.65360886773165749     
  0.24871994311110335       0.62977375417396486     
  0.25489697868948846       0.60534003363909372     
  0.26082674378388521       0.58033184311871211     
  0.26650361555186269       0.55477377497977542     
  0.27192221928348070       0.52869084997560101     
  0.27707743255137468       0.50210849074633268     
  0.28196438909840738       0.47505249585083137     
  0.28657848246839135       0.44754901436361250     
  0.29091536938567963       0.41962452106200920     
  0.29497097288963153       0.39130579222034301     
  0.29874148523008648       0.36261988201960094     
  0.30222337053002352       0.33359409957301667     
  0.30541336722154683       0.30425598656009673     
  0.30830849026122548       0.27463329545408099     
  0.31090603313062842       0.24475396832063692     
  0.31320356962763818       0.21464611615880963     
  0.31519895545380461       0.18433799874893636     
  0.31689032960261693       0.15385800496642466     
  0.31827611555313312       0.12323463351503125     
  0.31935502227291757        9.2496474028596926E-002
  0.32012604503370506        6.1672188486122687E-002
  0.32058846604264002        3.0790492881641644E-002
  0.32074185489133789       -1.1986091243019505E-004
  0.32058606882439139       -3.1030103151873732E-002
  0.32012125282830040       -6.1911464161988228E-002
  0.31934783954115165       -9.2735192279167253E-002
  0.31826654898271706      -0.12347257185823904     
  0.31687838810398683      -0.15409494141037433     
  0.31518465015450958      -0.18457371193495750     
  0.31318691386528769      -0.21488038550671884     
  0.31088704244437521      -0.24498657417664965     
  0.30828718238175473      -0.27486401924178555     
  0.30538976205953949      -0.30448461093486873     
  0.30219749016305736      -0.33382040858021361     
  0.29871335388793524      -0.36284366125683365     
  0.29494061693792067      -0.39152682900407365     
  0.29088281730785376      -0.41984260459867440     
  0.28654376484594718      -0.44776393592541619     
  0.28192753858934544      -0.47526404895629493     
  0.27703848386682128      -0.50231647134562962     
  0.27188120916243286      -0.52889505664064174     
  0.26646058273400847      -0.55497400909894434     
  0.26078172898045399      -0.58052790909609364     
  0.25485002455208661      -0.60553173909795954     
  0.24867109419849479      -0.62996091016422850     
  0.24225080634880203      -0.65379128894093774     
  0.23559526841967601      -0.67699922509162747     
  0.22871082184696948      -0.69956157910856087     
  0.22160403683750479      -0.72145575043757937     
  0.21428170683821787      -0.74265970584260388     
  0.20675084272065272      -0.76315200792864324     
  0.19901866667964502      -0.78291184373549727     
  0.19109260584594279      -0.80191905330821711     
  0.18298028561348068      -0.82015415814487924     
  0.17468952268304519      -0.83759838941740572     
  0.16622831782513256      -0.85423371585708152     
  0.15760484836590355      -0.87004287119313339     
  0.14882746040126987      -0.88500938103029436     
  0.13990466074529764      -0.89911758904972294     
  0.13084510862027540      -0.91235268241700718     
  0.12165760709695750      -0.92470071628128914     
  0.11235109429464962      -0.93614863725080910     
  0.10293463435194132      -0.94668430573239570     
   9.3417408180001715E-002 -0.95629651702561558     
   8.3808704011429008E-002 -0.96497502106642952     
   7.4117907758673121E-002 -0.97271054072025886     
   6.4354493197023827E-002 -0.97949478853031080     
   5.4528011988066893E-002 -0.98532048183379817     
   4.4648083560347857E-002 -0.99018135616627034     
   3.4724384864741484E-002 -0.99407217688257943     
   2.4766640022696268E-002 -0.99698874893196976     
